leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
TXL000182,member,81,22,upper,tx,Republican,,,,,
TXL000182,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000182,committee member,81,,upper,tx,,,Education,,,
TXL000182,committee member,81,,upper,tx,,,Environmental Flows (Cochair),,,
TXL000182,committee member,81,,upper,tx,,,Finance,,,
TXL000182,committee member,81,,upper,tx,,,Higher Education,,,
TXL000182,committee member,81,,upper,tx,,,Natural Resources (Chair),,,
TXL000182,committee member,81,,upper,tx,,,Oversight of Edwards Aquifer (Cochair),,,
TXL000183,member,82,16,upper,tx,Republican,,,,,
TXL000183,committee member,82,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000183,committee member,82,,upper,tx,,,Business & Commerce,,,
TXL000183,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000183,committee member,82,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000183,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000183,committee member,82,,upper,tx,,TXC000048,Jurisprudence,,,
TXL000183,committee member,82,,upper,tx,,TXC000119,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000183,committee member,82,,upper,tx,,TXC000066,Oversight of Windstorm Insurance,,,
TXL000183,committee member,82,,upper,tx,,TXC000045,"Redistricting, Select",,,
TXL000183,committee member,82,,upper,tx,,TXC000126,Seacoast Territory Insurance,,,
TXL000183,member,83,16,upper,tx,Republican,,,,,
TXL000183,committee member,83,,upper,tx,,TXC000103,Administration,,,
TXL000183,committee member,83,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000183,committee member,83,,upper,tx,,,Business & Commerce,,,
TXL000183,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000183,committee member,83,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000183,committee member,83,,upper,tx,,TXC000048,Jurisprudence,,,
TXL000183,committee member,83,,upper,tx,,TXC000044,Nominations,,,
TXL000183,committee member,83,,upper,tx,,TXC000168,"Redistricting, Select",,,
TXL000183,member,81,16,upper,tx,Republican,,,,,
TXL000183,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000183,committee member,81,,upper,tx,,,Criminal Justice,,,
TXL000183,committee member,81,,upper,tx,,,Jurisprudence,,,
TXL000183,committee member,81,,upper,tx,,,Oversight of Windstorm Insurance,,,
TXL000183,committee member,81,,upper,tx,,,"Redistricting, Select",,,
TXL000183,committee member,81,,upper,tx,,,State Affairs,,,
TXL000183,committee member,81,,upper,tx,,,Transportation & Homeland Security,,,
TXL000184,member,82,10,upper,tx,Democratic,,,,,
TXL000184,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000184,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000184,committee member,82,,upper,tx,,TXC000037,International Relations & Trade,,,
TXL000184,committee member,82,,upper,tx,,TXC000143,Open Government,,,
TXL000184,committee member,82,,upper,tx,,TXC000142,Transportation,,,
TXL000184,committee member,82,,upper,tx,,TXC000030,Veteran Affairs & Military Installations,,,
TXL000184,member,83,10,upper,tx,Democratic,,,,,
TXL000184,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000184,committee member,83,,upper,tx,,TXC000041,Economic Development,,,
TXL000184,committee member,83,,upper,tx,,TXC000143,Open Government,,,
TXL000184,committee member,83,,upper,tx,,TXC000142,Transportation,,,
TXL000184,committee member,83,,upper,tx,,TXC000030,Veteran Affairs & Military Installations,,,
TXL000184,member,81,10,upper,tx,Democratic,,,,,
TXL000184,committee member,81,,upper,tx,,,Education,,,
TXL000184,committee member,81,,upper,tx,,,International Relations & Trade,,,
TXL000184,committee member,81,,upper,tx,,,International Relations & Trade,,,
TXL000184,committee member,81,,upper,tx,,,Transportation & Homeland Security,,,
TXL000184,committee member,81,,upper,tx,,,Veteran Affairs & Military Installations,,,
TXL000184,committee member,81,,upper,tx,,,"Veterans Health, Select",,,
TXL000185,member,82,2,upper,tx,Republican,,,,,
TXL000185,committee member,82,,upper,tx,,TXC000129,Alzheimer's Disease,,,
TXL000185,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000185,committee member,82,,upper,tx,,TXC000041,Economic Development,,,
TXL000185,committee member,82,,upper,tx,,TXC000140,"Economic Development, Select",,,
TXL000185,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000185,committee member,82,,upper,tx,,TXC000117,Finance-S/C on Articles VI & VII,,,
TXL000185,committee member,82,,upper,tx,,TXC000113,Finance-S/C on Fiscal Matters,,,
TXL000185,committee member,82,,upper,tx,,TXC000114,Finance-S/C on Medicaid,,,
TXL000185,committee member,82,,upper,tx,,TXC000050,Health & Human Services,,,
TXL000185,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000185,committee member,82,,upper,tx,,TXC000044,Nominations,,,
TXL000185,committee member,82,,upper,tx,,,Nominations,,,
TXL000185,committee member,82,,joint,tx,,TXC000112,Oversight of HHS Eligibility System,,,
TXL000185,committee member,82,,upper,tx,,TXC000131,Oversight of Medicaid Reform Waiver,,,
TXL000185,committee member,82,,upper,tx,,TXC000135,Public School Finance System,,,
TXL000185,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000185,member,83,2,upper,tx,Republican,,,,,
TXL000185,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000185,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000185,committee member,83,,upper,tx,,TXC000041,Economic Development,,,
TXL000185,committee member,83,,upper,tx,,TXC000042,Finance,,,
TXL000185,committee member,83,,upper,tx,,TXC000050,Health & Human Services,,,
TXL000185,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000185,committee member,83,,upper,tx,,TXC000049,State Affairs,,,
TXL000185,member,81,2,upper,tx,Republican,,,,,
TXL000185,committee member,81,,upper,tx,,,"Dyslexia & Related Disorders, Interim",,,
TXL000185,committee member,81,,upper,tx,,,"Dyslexia & Related Disorders, Interim",,,
TXL000185,committee member,81,,upper,tx,,,Economic Development,,,
TXL000185,committee member,81,,upper,tx,,,Finance,,,
TXL000185,committee member,81,,upper,tx,,,Health & Human Services,,,
TXL000185,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000185,committee member,81,,upper,tx,,,Nominations,,,
TXL000185,committee member,81,,upper,tx,,,Oversight of HHS Eligibility System,,,
TXL000185,committee member,81,,upper,tx,,,State Affairs,,,
TXL000186,Lt. Governor,84,,,tx,Republican,,,,,
TXL000186,Lt. Governor,82,,,tx,Republican,,,,,
TXL000186,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000186,Lt. Governor,83,,,tx,Republican,,,,,
TXL000186,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000186,Lt. Governor,81,,,tx,Republican,,,,,
TXL000187,member,82,28,upper,tx,Republican,,,,,
TXL000187,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000187,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000187,committee member,82,,upper,tx,,TXC000113,Finance-S/C on Fiscal Matters,,,
TXL000187,committee member,82,,upper,tx,,TXC000118,Finance-S/C on Higher Education Funding,,,
TXL000187,committee member,82,,upper,tx,,TXC000115,Finance-S/C on Public Education Funding,,,
TXL000187,committee member,82,,upper,tx,,TXC000029,Higher Education,,,
TXL000187,committee member,82,,upper,tx,,TXC000048,Jurisprudence,,,
TXL000187,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000187,committee member,82,,upper,tx,,TXC000119,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000187,committee member,82,,upper,tx,,TXC000066,Oversight of Windstorm Insurance,,,
TXL000187,committee member,82,,upper,tx,,TXC000135,Public School Finance System,,,
TXL000187,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000187,committee member,82,,upper,tx,,,State Affairs,,,
TXL000187,member,83,28,upper,tx,Republican,,,,,2013-07-03 00:00:00
TXL000187,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000187,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000187,committee member,83,,upper,tx,,TXC000036,Education,,,
TXL000187,committee member,83,,upper,tx,,TXC000042,Finance,,,
TXL000187,committee member,83,,upper,tx,,TXC000029,Higher Education,,,
TXL000187,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000187,committee member,83,,upper,tx,,TXC000166,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000187,committee member,83,,upper,tx,,TXC000168,"Redistricting, Select",,,
TXL000187,committee member,83,,upper,tx,,TXC000049,State Affairs,,,
TXL000187,committee member,83,,upper,tx,,TXC000180,State Water Implementation Fund for Texas Advisory,,,
TXL000187,member,81,28,upper,tx,Republican,,,,,
TXL000187,committee member,81,,upper,tx,,,"Criminal Commitments of Indiv. w/ Mental Retardation, Select",,,
TXL000187,committee member,81,,upper,tx,,,Finance,,,
TXL000187,committee member,81,,upper,tx,,,Higher Education,,,
TXL000187,committee member,81,,upper,tx,,,Jurisprudence,,,
TXL000187,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000187,committee member,81,,upper,tx,,,Oversight of Windstorm Insurance,,,
TXL000187,committee member,81,,upper,tx,,,"School Finance Weights, Allotments & Adjustments, Select",,,
TXL000187,committee member,81,,upper,tx,,,State Affairs,,,
TXL000188,member,82,13,upper,tx,Democratic,,,,,
TXL000188,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000188,committee member,82,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000188,committee member,82,,upper,tx,,TXC000028,Government Organization,,,
TXL000188,committee member,82,,upper,tx,,,Government Organization,,,
TXL000188,committee member,82,,upper,tx,,TXC000143,Open Government,,,
TXL000188,committee member,82,,upper,tx,,,Open Government,,,
TXL000188,committee member,82,,upper,tx,,TXC000119,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000188,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000188,committee member,82,,upper,tx,,TXC000142,Transportation,,,
TXL000188,member,83,13,upper,tx,Democratic,,,,,
TXL000188,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000188,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000188,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000188,committee member,83,,upper,tx,,TXC000143,Open Government,,,
TXL000188,committee member,83,,upper,tx,,TXC000049,State Affairs,,,
TXL000188,committee member,83,,upper,tx,,TXC000142,Transportation,,,
TXL000188,member,81,13,upper,tx,Democratic,,,,,
TXL000188,committee member,81,,upper,tx,,,Criminal Justice,,,
TXL000188,committee member,81,,upper,tx,,,Government Organization,,,
TXL000188,committee member,81,,upper,tx,,,State Affairs,,,
TXL000188,committee member,81,,upper,tx,,,Transportation & Homeland Security,,,
TXL000188,member,84,13,upper,tx,Democratic,,,,,
TXL000188,committee member,84,,upper,tx,,TXC000049,State Affairs,,,
TXL000188,committee member,84,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000188,committee member,84,,upper,tx,,TXC000142,Transportation,,,
TXL000188,committee member,84,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000188,member,85,13,upper,tx,Democratic,,,,,2017-01-01 00:00:00
TXL000188,committee member,85,,upper,tx,,TXC000049,State Affairs,,,
TXL000188,committee member,85,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000188,committee member,85,,upper,tx,,TXC000142,Transportation,,,
TXL000188,committee member,85,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000189,member,82,1,upper,tx,Republican,,,,,
TXL000189,committee member,82,,upper,tx,,TXC000103,Administration,,,
TXL000189,committee member,82,,upper,tx,,,Administration,,,
TXL000189,committee member,82,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000189,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000189,committee member,82,,upper,tx,,TXC000041,Economic Development,,,
TXL000189,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000189,committee member,82,,upper,tx,,TXC000117,Finance-S/C on Articles VI & VII,,,
TXL000189,committee member,82,,upper,tx,,TXC000113,Finance-S/C on Fiscal Matters,,,
TXL000189,committee member,82,,upper,tx,,TXC000114,Finance-S/C on Medicaid,,,
TXL000189,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000189,committee member,82,,upper,tx,,TXC000143,Open Government,,,
TXL000189,committee member,82,,upper,tx,,TXC000045,"Redistricting, Select",,,
TXL000189,member,83,1,upper,tx,Republican,,,,,
TXL000189,committee member,83,,upper,tx,,TXC000103,Administration,,,
TXL000189,committee member,83,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000189,committee member,83,,upper,tx,,,Business & Commerce,,,
TXL000189,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000189,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000189,committee member,83,,upper,tx,,TXC000041,Economic Development,,,
TXL000189,committee member,83,,upper,tx,,TXC000163,Economic Development-S/C on Public-Private Partnerships,,,
TXL000189,committee member,83,,upper,tx,,TXC000042,Finance,,,
TXL000189,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000189,committee member,83,,upper,tx,,TXC000166,"Oversight of Higher Ed Governance, Excellence & Transparency",,,
TXL000189,committee member,83,,upper,tx,,TXC000168,"Redistricting, Select",,,
TXL000189,committee member,83,,upper,tx,,TXC000180,State Water Implementation Fund for Texas Advisory,,,
TXL000189,committee member,83,,upper,tx,,TXC000174,"Transportation Funding, Expenditures & Finance, Select",,,
TXL000189,member,81,1,upper,tx,Republican,,,,,
TXL000189,committee member,81,,upper,tx,,,Business & Commerce,,,
TXL000189,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000189,committee member,81,,upper,tx,,,Economic Development,,,
TXL000189,committee member,81,,upper,tx,,,Finance,,,
TXL000189,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000189,committee member,81,,upper,tx,,,Nominations,,,
TXL000189,committee member,81,,upper,tx,,,"Redistricting, Select",,,
TXL000189,member,84,1,upper,tx,Republican,,,,,
TXL000189,committee member,84,,upper,tx,,TXC000103,Administration,,,
TXL000189,committee member,84,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000189,committee member,84,,upper,tx,,TXC000234,"State Real Property Data Collect, Report & Assess, Select",,,
TXL000189,committee member,84,,upper,tx,,TXC000213,"Government Facilities, Select",,,
TXL000189,member,85,1,upper,tx,Republican,,,,,2017-01-01 00:00:00
TXL000189,committee member,85,,upper,tx,,TXC000103,Administration,,,
TXL000189,committee member,85,,upper,tx,,TXC000213,"Government Facilities, Select",,,
TXL000189,committee member,85,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000189,committee member,85,,upper,tx,,TXC000234,"State Real Property Data Collect, Report & Assess, Select",,,
TXL000191,member,82,24,upper,tx,Republican,,,,,
TXL000191,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000191,committee member,82,,upper,tx,,TXC000041,Economic Development,,,
TXL000191,committee member,82,,upper,tx,,TXC000086,Environmental Flows,,,
TXL000191,committee member,82,,upper,tx,,TXC000037,International Relations & Trade,,,
TXL000191,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000191,committee member,82,,upper,tx,,,Natural Resources,,,
TXL000191,committee member,82,,upper,tx,,TXC000044,Nominations,,,
TXL000191,committee member,82,,upper,tx,,TXC000069,Oversight of Edwards Aquifer,,,
TXL000191,committee member,82,,upper,tx,,,Oversight of Edwards Aquifer,,,
TXL000191,committee member,82,,upper,tx,,TXC000045,"Redistricting, Select",,,
TXL000191,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000191,member,83,24,upper,tx,Republican,,,,,
TXL000191,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000191,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000191,committee member,83,,upper,tx,,TXC000041,Economic Development,,,
TXL000191,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000191,committee member,83,,upper,tx,,TXC000044,Nominations,,,
TXL000191,committee member,83,,upper,tx,,TXC000194,Oversight of Edwards Aquifer,,,
TXL000191,committee member,83,,upper,tx,,TXC000198,Recruitment of Firearms & Ammunition Manufacturers,,,
TXL000191,committee member,83,,upper,tx,,TXC000168,"Redistricting, Select",,,
TXL000191,committee member,83,,upper,tx,,TXC000049,State Affairs,,,
TXL000191,committee member,83,,upper,tx,,TXC000180,State Water Implementation Fund for Texas Advisory,,,
TXL000191,committee member,83,,upper,tx,,TXC000178,Water Desalination,,,
TXL000191,member,81,24,upper,tx,Republican,,,,,
TXL000191,committee member,81,,upper,tx,,,Business & Commerce,,,
TXL000191,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000191,committee member,81,,upper,tx,,,Environmental Flows,,,
TXL000191,committee member,81,,upper,tx,,,International Relations & Trade,,,
TXL000191,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000191,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000191,committee member,81,,upper,tx,,,Nominations,,,
TXL000191,committee member,81,,upper,tx,,,Oversight of Edwards Aquifer,,,
TXL000191,committee member,81,,upper,tx,,,Oversight of Windstorm Insurance,,,
TXL000191,committee member,81,,upper,tx,,,State Affairs,,,
TXL000191,member,84,24,upper,tx,Republican,,,,,
TXL000191,committee member,84,,upper,tx,,TXC000049,State Affairs,,,
TXL000191,committee member,84,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000191,committee member,84,,upper,tx,,TXC000142,Transportation,,,
TXL000191,committee member,84,,upper,tx,,TXC000202,Natural Resources & Economic Development,,,
TXL000191,committee member,84,,upper,tx,,TXC000044,Nominations,,,
TXL000191,member,85,24,upper,tx,Republican,,,,,2017-01-01 00:00:00
TXL000191,committee member,85,,upper,tx,,TXC000049,State Affairs,,,
TXL000191,committee member,85,,upper,tx,,TXC000044,Nominations,,,
TXL000191,committee member,85,,upper,tx,,TXC000202,Natural Resources & Economic Development,,,
TXL000191,committee member,85,,upper,tx,,TXC000142,Transportation,,,
TXL000191,committee member,85,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000192,member,82,6,upper,tx,Democratic,,,,,
TXL000192,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000192,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000192,committee member,82,,upper,tx,,TXC000046,Intergovernmental Relations,,,
TXL000192,committee member,82,,upper,tx,,TXC000047,S/C on Flooding & Evacuations,,,
TXL000192,committee member,82,,upper,tx,,TXC000037,International Relations & Trade,,,
TXL000192,committee member,82,,upper,tx,,TXC000048,Jurisprudence,,,
TXL000192,committee member,82,,upper,tx,,TXC000045,"Redistricting, Select",,,
TXL000192,member,81,6,upper,tx,Democratic,,,,,
TXL000192,committee member,81,,upper,tx,,,Education,,,
TXL000192,committee member,81,,upper,tx,,,Intergovernmental Relations,,,
TXL000192,committee member,81,,upper,tx,,,S/C on Flooding & Evacuations,,,
TXL000192,committee member,81,,upper,tx,,,International Relations & Trade,,,
TXL000192,committee member,81,,upper,tx,,,Jurisprudence,,,
TXL000192,committee member,81,,upper,tx,,,"Redistricting, Select",,,
TXL000193,member,82,9,upper,tx,Republican,,,,,
TXL000193,committee member,82,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000193,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000193,committee member,82,,upper,tx,,TXC000041,Economic Development,,,
TXL000193,committee member,82,,upper,tx,,TXC000048,Jurisprudence,,,
TXL000193,committee member,82,,upper,tx,,,Jurisprudence,,,
TXL000193,committee member,82,,upper,tx,,TXC000142,Transportation,,,
TXL000193,member,81,9,upper,tx,Republican,,,,,
TXL000193,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000193,committee member,81,,upper,tx,,,Economic Development,,,
TXL000193,committee member,81,,upper,tx,,,Finance,,,
TXL000193,committee member,81,,upper,tx,,,Higher Education,,,
TXL000193,committee member,81,,upper,tx,,,Jurisprudence,,,
TXL000193,committee member,81,,upper,tx,,,Jurisprudence,,,
TXL000193,committee member,81,,upper,tx,,,State Affairs,,,
TXL000194,member,82,18,upper,tx,Republican,,,,,
TXL000194,committee member,82,,upper,tx,,TXC000141,"Agriculture, Rural Affairs & Homeland Security",,,
TXL000194,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000194,committee member,82,,upper,tx,,TXC000051,Criminal Justice,,,
TXL000194,committee member,82,,upper,tx,,TXC000086,Environmental Flows,,,
TXL000194,committee member,82,,upper,tx,,TXC000028,Government Organization,,,
TXL000194,committee member,82,,upper,tx,,TXC000124,Human Trafficking,,,
TXL000194,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000194,committee member,82,,upper,tx,,TXC000044,Nominations,,,
TXL000194,committee member,82,,upper,tx,,,Nominations,,,
TXL000194,committee member,82,,upper,tx,,TXC000069,Oversight of Edwards Aquifer,,,
TXL000194,member,83,18,upper,tx,Republican,,,,,
TXL000194,committee member,83,,upper,tx,,TXC000141,"Agriculture, Rural Affairs & Homeland Security",,,
TXL000194,committee member,83,,upper,tx,,TXC000187,Coastal Barrier System,,,
TXL000194,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000194,committee member,83,,upper,tx,,TXC000042,Finance,,,
TXL000194,committee member,83,,upper,tx,,TXC000162,Finance-S/C on Fiscal Matters,,,
TXL000194,committee member,83,,upper,tx,,TXC000043,Natural Resources,,,
TXL000194,committee member,83,,upper,tx,,TXC000044,Nominations,,,
TXL000194,committee member,83,,upper,tx,,TXC000194,Oversight of Edwards Aquifer,,,
TXL000194,committee member,83,,upper,tx,,TXC000178,Water Desalination,,,
TXL000194,member,81,18,upper,tx,Republican,,,,,
TXL000194,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000194,committee member,81,,upper,tx,,,Criminal Justice,,,
TXL000194,committee member,81,,upper,tx,,,Environmental Flows,,,
TXL000194,committee member,81,,upper,tx,,,Government Organization,,,
TXL000194,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000194,committee member,81,,upper,tx,,,Nominations,,,
TXL000194,committee member,81,,upper,tx,,,Nominations,,,
TXL000197,member,82,11,upper,tx,Republican,,,,,
TXL000197,committee member,82,,upper,tx,,TXC000141,"Agriculture, Rural Affairs & Homeland Security",,,
TXL000197,committee member,82,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000197,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000197,committee member,82,,upper,tx,,TXC000138,Cruise Industry Development,,,
TXL000197,committee member,82,,upper,tx,,TXC000041,Economic Development,,,
TXL000197,committee member,82,,upper,tx,,,Economic Development,,,
TXL000197,committee member,82,,upper,tx,,TXC000140,"Economic Development, Select",,,
TXL000197,committee member,82,,upper,tx,,TXC000043,Natural Resources,,,
TXL000197,committee member,82,,upper,tx,,TXC000066,Oversight of Windstorm Insurance,,,
TXL000197,committee member,82,,upper,tx,,TXC000133,Partnership Advisory Commission,,,
TXL000197,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000197,member,81,11,upper,tx,Republican,,,,,
TXL000197,committee member,81,,upper,tx,,,Business & Commerce,,,
TXL000197,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000197,committee member,81,,upper,tx,,,Economic Development,,,
TXL000197,committee member,81,,upper,tx,,,Natural Resources,,,
TXL000197,committee member,81,,upper,tx,,,Nominations,,,
TXL000197,committee member,81,,upper,tx,,,Oversight of Windstorm Insurance,,,
TXL000197,committee member,81,,upper,tx,,,State Affairs,,,
TXL000201,member,82,5,upper,tx,Republican,,,,,
TXL000201,committee member,82,,upper,tx,,TXC000103,Administration,,,
TXL000201,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000201,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000201,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000201,committee member,82,,upper,tx,,,Finance,,,
TXL000201,committee member,82,,upper,tx,,TXC000028,Government Organization,,,
TXL000201,committee member,82,,upper,tx,,TXC000133,Partnership Advisory Commission,,,
TXL000201,member,81,5,upper,tx,Republican,,,,,
TXL000201,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000201,committee member,81,,upper,tx,,,Education,,,
TXL000201,committee member,81,,upper,tx,,,Finance,,,
TXL000201,committee member,81,,upper,tx,,,Government Organization,,,
TXL000204,member,82,8,upper,tx,Republican,,,,,
TXL000204,committee member,82,,upper,tx,,TXC000103,Administration,,,
TXL000204,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000204,committee member,82,,upper,tx,,TXC000140,"Economic Development, Select",,,
TXL000204,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000204,committee member,82,,upper,tx,,,Education,,,
TXL000204,committee member,82,,upper,tx,,TXC000042,Finance,,,
TXL000204,committee member,82,,upper,tx,,TXC000118,Finance-S/C on Higher Education Funding,,,
TXL000204,committee member,82,,upper,tx,,TXC000115,Finance-S/C on Public Education Funding,,,
TXL000204,committee member,82,,upper,tx,,TXC000116,Finance-S/C on Public Safety,,,
TXL000204,committee member,82,,upper,tx,,TXC000124,Human Trafficking,,,
TXL000204,committee member,82,,upper,tx,,TXC000143,Open Government,,,
TXL000204,committee member,82,,upper,tx,,TXC000135,Public School Finance System,,,
TXL000204,committee member,82,,upper,tx,,TXC000142,Transportation,,,
TXL000204,member,81,8,upper,tx,Republican,,,,,
TXL000204,committee member,81,,upper,tx,,,Committee of the Whole Senate,,,
TXL000204,committee member,81,,upper,tx,,,Education,,,
TXL000204,committee member,81,,upper,tx,,,Finance,,,
TXL000204,committee member,81,,upper,tx,,,"School Finance Weights, Allotments & Adjustments, Select",,,
TXL000204,committee member,81,,upper,tx,,,Transportation & Homeland Security,,,
TXL000205,member,81,29,upper,tx,Democratic,,,,,
TXL000205,committee member,81,,upper,tx,,,Health & Human Services,,,
TXL000205,committee member,81,,upper,tx,,,International Relations & Trade,,,
TXL000205,committee member,81,,upper,tx,,,Nominations,,,
TXL000205,committee member,81,,upper,tx,,,Transportation & Homeland Security,,,
TXL000205,committee member,81,,upper,tx,,,Veteran Affairs & Military Installations,,,
TXL000205,committee member,81,,upper,tx,,,Veteran Affairs & Military Installations,,,
TXL000205,committee member,81,,upper,tx,,,S/C on Base Realignment and Closure,,,
TXL000207,member,82,26,upper,tx,Democratic,,,,,
TXL000207,committee member,82,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000207,committee member,82,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000207,committee member,82,,upper,tx,,TXC000036,Education,,,
TXL000207,committee member,82,,upper,tx,,TXC000124,Human Trafficking,,,
TXL000207,committee member,82,,upper,tx,,TXC000066,Oversight of Windstorm Insurance,,,
TXL000207,committee member,82,,upper,tx,,TXC000135,Public School Finance System,,,
TXL000207,committee member,82,,upper,tx,,TXC000049,State Affairs,,,
TXL000207,committee member,82,,upper,tx,,TXC000030,Veteran Affairs & Military Installations,,,
TXL000207,committee member,82,,upper,tx,,,Veteran Affairs & Military Installations,,,
TXL000207,member,83,26,upper,tx,Democratic,,,,,
TXL000207,committee member,83,,upper,tx,,TXC000039,Business & Commerce,,,
TXL000207,committee member,83,,upper,tx,,TXC000040,Committee of the Whole Senate,,,
TXL000207,committee member,83,,upper,tx,,TXC000036,Education,,,
TXL000207,committee member,83,,upper,tx,,TXC000176,Human Trafficking,,,
